detectedDuplicate,detectedCorruption,firstInSession,timestamp,clientTimestamp,remoteHost,referer,location,screenPixelWidth,screenPixelHeight,partyId,sessionId,pageViewId,eventType,userAgentString,userAgentName,userAgentFamily,userAgentVendor,userAgentType,userAgentVersion,userAgentDeviceCategory,userAgentOsFamily
false,false,false,1587713520770,1587713520762,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713521585,1587713521576,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713522283,1587713522275,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713527170,1587713527166,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713527930,1587713527922,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713528751,1587713528744,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713530053,1587713530045,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713531625,1587713531619,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713532109,1587713532101,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713532748,1587713532741,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713533369,1587713533365,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713533984,1587713533977,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713535003,1587713534994,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713535677,1587713535670,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713536353,1587713536346,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713536935,1587713536927,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713537617,1587713537611,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713538294,1587713538286,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713538998,1587713538991,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713539567,1587713539565,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713540103,1587713540096,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713541697,1587713541688,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713542371,1587713542364,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713543024,1587713543018,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713543643,1587713543636,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713544283,1587713544270,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713544842,1587713544835,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713545482,1587713545474,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713546164,1587713546157,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713546725,1587713546717,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713547307,1587713547304,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713548127,1587713548119,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713548842,1587713548838,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713549341,1587713549333,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713549878,1587713549871,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713550523,1587713550510,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713551049,1587713551041,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713551621,1587713551615,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713552212,1587713552203,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713552712,1587713552705,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713553199,1587713553192,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713553583,1587713553577,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713553816,1587713553809,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713554369,1587713554362,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713554936,1587713554928,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713555779,1587713555771,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713556352,1587713556338,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713556999,1587713556993,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713557537,1587713557529,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713558402,1587713558394,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
false,false,false,1587713559149,1587713559143,172.19.0.1,,http://localhost:8290/,1853,1053,0:k9duj4wz:l2cMkdzssvEhvgbea2QmbuiOvHo~f_i7,0:k9duj4wz:~k8df~6mjcmT806u148_wd2OAl4GC5OK,0:tYIXS7bhcp_bgreyTQEz6rANEgSyNnUt,bannerClick,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,79.0.3945.88,Personal computer,Linux
